StockCode,Description,QuantityTotal,QuantityAvg,QuantityStd,N_NonZeroDemandPeriods,MinWeek,MaxWeek,N_DemandPeriods,ADI,COV2,demand_type
20778,GARDEN PATH NOTEBOOK ,11,1.2222222222222223,2.8625940062196116,9,201049,201118,70,7.777777777777778,2.3421223687251365,Lumpy
20780,BLACK EAR MUFF HEADPHONES,48,3.2,4.262795863213317,15,201048,201149,102,6.8,1.3321237072541616,Lumpy
20781,GOLD EAR MUFF HEADPHONES,37,2.176470588235294,1.8109146210426053,17,201049,201149,101,5.9411764705882355,0.8320418529114674,Lumpy
20782,CAMOUFLAGE EAR MUFF HEADPHONES,54,3.375,3.7394295465128544,16,201049,201149,101,6.3125,1.1079791248926976,Lumpy
20785,FUSCHIA RETRO BAR STOOL,12,2.0,3.687817782917155,6,201101,201114,14,2.3333333333333335,1.8439088914585775,Lumpy
20794,BLUE  TILE HOOK,90,3.4615384615384617,4.683851143926495,26,201049,201149,101,3.8846153846153846,1.3531125526898764,Lumpy
20795,LARGE BLUE PROVENCAL CERAMIC BALL,43,3.5833333333333335,2.8431203515386634,12,201103,201149,47,3.9166666666666665,0.7934289353131153,Lumpy
20796,SMALL BLUE PROVENCAL CERAMIC BALL,62,6.888888888888889,5.325515102890153,9,201109,201145,37,4.111111111111111,0.7730586439679253,Lumpy
20798,CLEAR MILKSHAKE GLASS,37,9.25,2.217355782608345,4,201048,201104,57,14.25,0.23971413866036165,Intermitent
20801,LARGE PINK GLASS SUNDAE DISH,987,49.35,52.01748187919741,20,201049,201121,73,3.65,1.0540523177142331,Lumpy
20802,SMALL GLASS SUNDAE DISH CLEAR,700,16.666666666666668,26.729600534154024,42,201049,201149,101,2.4047619047619047,1.6037760320492414,Lumpy
20803,damages,837,52.3125,76.91529431784032,16,201049,201120,72,4.5,1.470304311930042,Lumpy
20818,GOLD TEDDY BEAR,15,3.75,4.193248541803041,4,201050,201118,69,17.25,1.1181996111474777,Lumpy
20819,SILVER TEDDY BEAR,64,3.3684210526315788,3.8760020398427932,19,201049,201148,100,5.2631578947368425,1.1506881055783293,Lumpy
20820,SILVER LOOKING MIRROR,2,0.6666666666666666,3.2145502536643185,3,201048,201114,67,22.333333333333332,4.821825380496478,Lumpy
20821,GOLDIE LOOKING MIRROR,14,1.75,5.67576300723398,8,201113,201147,35,4.375,3.243293146990846,Lumpy
20823,GOLD WINE GOBLET,66,13.2,70.98732281189368,5,201116,201123,8,1.6,5.377827485749521,Lumpy
20826,SILVER APERITIF GLASS,107,15.285714285714286,91.27744205756113,7,201050,201126,77,11.0,5.971421443018017,Lumpy
20828,GLITTER BUTTERFLY CLIPS,1130,22.15686274509804,16.526793456710966,51,201048,201149,102,2.0,0.7458995276922649,Lumpy
20829,GLITTER HANGING BUTTERFLY STRING,1195,22.98076923076923,47.61301946869253,52,201048,201149,102,1.9615384615384615,2.0718636086795077,Lumpy
20830,SILVER PHOTO FRAME,135,5.4,5.923118547972287,25,201049,201139,91,3.64,1.096873805180053,Lumpy
20831,GOLD PHOTO FRAME,216,8.0,11.815895421650643,27,201049,201149,101,3.740740740740741,1.4769869277063303,Lumpy
20832,RED FLOCK LOVE HEART PHOTO FRAME,1200,37.5,41.505537912661175,32,201048,201149,102,3.1875,1.1068143443376313,Lumpy
20835,FRENCH LATTICE CUSHION COVER ,67,9.571428571428571,5.593363414414827,7,201048,201145,98,14.0,0.5843812522522954,Lumpy
20836,FRENCH PAISLEY CUSHION COVER,158,10.533333333333333,8.765734152830282,15,201118,201147,30,2.0,0.8321899512180647,Lumpy
20837,FRENCH FLORAL CUSHION COVER ,141,12.818181818181818,4.261881786680195,11,201107,201146,40,3.6363636363636362,0.3324872315849797,Intermitent
20838,FRENCH LATTICE CUSHION COVER ,373,13.321428571428571,13.581178619634333,28,201117,201149,33,1.1785714285714286,1.0194986631360894,Eratic
20839,FRENCH PAISLEY CUSHION COVER ,495,13.75,20.554283529925616,36,201048,201149,102,2.8333333333333335,1.4948569839945902,Lumpy
20840,FRENCH FLORAL CUSHION COVER ,491,15.838709677419354,18.827456500535863,31,201048,201149,102,3.2903225806451615,1.1886988829258895,Lumpy
20845,ZINC HEART LATTICE 2 WALL PLANTER,19,2.111111111111111,1.7638342073763935,9,201103,201133,31,3.4444444444444446,0.8355004140203969,Lumpy
20846,ZINC HEART LATTICE T-LIGHT HOLDER,717,18.384615384615383,19.43357835323531,39,201048,201149,102,2.6153846153846154,1.0570565631466904,Lumpy
20847,ZINC HEART LATTICE CHARGER LARGE,52,3.0588235294117645,2.7034835914818798,17,201049,201147,99,5.823529411764706,0.8838311741383069,Lumpy
20848,ZINC HEART LATTICE CHARGER SMALL,21,2.625,1.1877349391654208,8,201050,201144,95,11.875,0.4524704530153984,Intermitent
20851,ZINC HEART LATTICE TRAY OVAL ,10,1.4285714285714286,0.7867957924694432,7,201104,201118,15,2.142857142857143,0.5507570547286103,Lumpy
20854,BLUE PATCH PURSE PINK HEART,148,12.333333333333334,14.562300850504567,12,201048,201113,66,5.5,1.1807270959868568,Lumpy
20856,??,66,2.4444444444444446,28.931395421334955,27,201048,201137,90,3.3333333333333335,11.83557085418248,Lumpy
20866,BLUE ROSE FABRIC MIRROR,248,7.294117647058823,56.70472665444599,34,201048,201149,102,3.0,7.774035105851467,Lumpy
20867,PINK ROSE FABRIC MIRROR,60,2.5,57.385803425434496,24,201048,201149,102,4.25,22.954321370173798,Lumpy
20868,SILVER FABRIC MIRROR,458,19.083333333333332,29.651477955197045,24,201049,201149,101,4.208333333333333,1.5537892378269196,Lumpy
20869,GOLD FABRIC MIRROR,180,8.571428571428571,13.577818044779612,21,201050,201149,100,4.761904761904762,1.5840787718909548,Lumpy
20878,SET/9 CHRISTMAS T-LIGHTS SCENTED ,27,13.5,16.263455967290593,2,201048,201049,2,1.0,1.2047004420215255,Eratic
20886,BOX OF 9 PEBBLE CANDLES,425,9.883720930232558,19.77637997391451,43,201048,201145,98,2.2790697674418605,2.0009043267725266,Lumpy
20894,HANGING BAUBLE T-LIGHT HOLDER LARGE,33,3.3,2.3118054512532935,10,201048,201148,101,10.1,0.700547106440392,Lumpy
20897,VINTAGE NOTEBOOK PARIS DAYS,95,6.785714285714286,13.051251466245098,14,201049,201135,87,6.214285714285714,1.923342321341383,Lumpy
20898,check,22,2.4444444444444446,6.710274046399132,9,201104,201144,41,4.555555555555555,2.7451121098905538,Lumpy
20901,VINTAGE KEEPSAKE BOX PINK FLOWER,18,3.6,3.2093613071762426,5,201123,201146,24,4.8,0.8914892519934007,Lumpy
20902,check,109,4.36,5.37649204097492,25,201048,201144,97,3.88,1.2331403763703945,Lumpy
20903,VINTAGE KEEPSAKE BOX TRAVELOGUE,49,2.0416666666666665,7.810133699610852,24,201049,201142,94,3.9166666666666665,3.8253716079726625,Lumpy
20910,VINTAGE PHOTO ALBUM PARIS DAYS,7,2.3333333333333335,3.511884584284246,3,201048,201104,57,19.0,1.5050933932646768,Lumpy
20914,SET/5 RED RETROSPOT LID GLASS BOWLS,6265,118.20754716981132,82.82194954575888,53,201048,201149,102,1.9245283018867925,0.7006485755666753,Lumpy
20931,BLUE POT PLANT CANDLE ,284,8.114285714285714,10.646102375908253,35,201048,201149,102,2.914285714285714,1.3120196590027777,Lumpy
20932,PINK POT PLANT CANDLE,194,7.76,13.531691197580097,25,201049,201149,101,4.04,1.7437746388634146,Lumpy
20933,YELLOW POT PLANT CANDLE,20,2.5,3.251373336211726,8,201101,201149,49,6.125,1.3005493344846903,Lumpy
20934,SET/3 POT PLANT CANDLES,39,1.7727272727272727,3.890547986641938,22,201050,201144,95,4.318181818181818,2.194668095028786,Lumpy
20935,ROUND CACTUS CANDLE,6,2.0,1.0,3,201138,201146,9,3.0,0.5,Lumpy
20936,FORKED CACTUS CANDLE,99,4.125,3.698560236914759,24,201048,201149,102,4.25,0.896620663494487,Lumpy
20941,FROG CANDLE,58,3.625,9.30859817588019,16,201048,201127,80,5.0,2.567889151966949,Lumpy
20956,PORCELAIN T-LIGHT HOLDERS ASSORTED,232,6.823529411764706,79.13987256490888,34,201048,201149,102,3.0,11.598084772443544,Lumpy
20960,WATERMELON BATH SPONGE,29,3.625,2.7222627143085005,8,201048,201110,63,7.875,0.7509690246368277,Lumpy
20961,STRAWBERRY BATH SPONGE ,1185,23.7,24.881146046181804,50,201048,201149,102,2.04,1.049837385914844,Lumpy
20963,APPLE BATH SPONGE,1338,26.235294117647058,29.284527133142593,51,201048,201149,102,2.0,1.116226370545794,Lumpy
20964,POLYESTER FILLER PAD 60x40cm,4,2.0,0.0,2,201118,201119,2,1.0,0.0,Smooth
20966,SANDWICH BATH SPONGE,526,22.869565217391305,44.65962621248341,23,201048,201134,87,3.782608695652174,1.95279734389186,Lumpy
20967,GREY FLORAL FELTCRAFT SHOULDER BAG,190,9.047619047619047,20.960620674198058,21,201048,201143,96,4.571428571428571,2.3167001797797853,Lumpy
20969,RED FLORAL FELTCRAFT SHOULDER BAG,1673,32.80392156862745,66.94774667092034,51,201048,201149,102,2.0,2.04084583396111,Lumpy
20970,PINK FLORAL FELTCRAFT SHOULDER BAG,1114,21.0188679245283,20.78136236560736,53,201048,201149,102,1.9245283018867925,0.9887003638933485,Lumpy
20971,PINK BLUE FELT CRAFT TRINKET BOX,8384,158.18867924528303,454.1925657608817,53,201048,201149,102,1.9245283018867925,2.8712077749674054,Lumpy
20972,PINK CREAM FELT CRAFT TRINKET BOX ,7338,138.45283018867926,99.05351429282592,53,201048,201149,102,1.9245283018867925,0.7154314878059108,Lumpy
20973,12 PENCIL SMALL TUBE WOODLAND,4518,98.21739130434783,129.09667575434023,46,201048,201149,102,2.217391304347826,1.3143973184372844,Lumpy
20974,12 PENCILS SMALL TUBE SKULL,6417,125.82352941176471,138.15378473025672,51,201048,201149,102,2.0,1.0979964190810492,Lumpy
20975,12 PENCILS SMALL TUBE RED RETROSPOT,6316,161.94871794871796,185.4754840826181,39,201048,201149,102,2.6153846153846154,1.1452729384455518,Lumpy
20977,36 PENCILS TUBE WOODLAND,1462,31.782608695652176,45.95355773603426,46,201048,201145,98,2.130434782608696,1.445871173637193,Lumpy
20978,36 PENCILS TUBE SKULLS,1783,34.28846153846154,34.39296356356582,52,201048,201149,102,1.9615384615384615,1.0030477315229516,Lumpy
20979,36 PENCILS TUBE RED RETROSPOT,3579,68.82692307692308,64.82517096272797,52,201048,201149,102,1.9615384615384615,0.9418577507856536,Lumpy
20980,36 PENCILS TUBE POSY,63,4.2,9.397568074469358,15,201048,201138,91,6.066666666666666,2.23751620820699,Lumpy
20981,12 PENCILS TALL TUBE WOODLAND,1957,38.372549019607845,29.32300174560151,51,201048,201149,102,2.0,0.7641661160069887,Lumpy
20982,12 PENCILS TALL TUBE SKULLS,2152,42.19607843137255,46.623607585789905,51,201048,201149,102,2.0,1.1049275031948351,Lumpy
20983,12 PENCILS TALL TUBE RED RETROSPOT,2739,52.67307692307692,47.75621144441191,52,201048,201149,102,1.9615384615384615,0.906653156301358,Lumpy
20984,damaged,3920,95.60975609756098,137.8007398472121,41,201048,201143,96,2.341463414634146,1.4412832484019633,Lumpy
20985,HEART CALCULATOR,1167,25.369565217391305,43.11450320337034,46,201048,201149,102,2.217391304347826,1.6994577098157975,Lumpy
20986,BLUE CALCULATOR RULER,657,16.425,25.17211267276262,40,201048,201149,102,2.55,1.532548716758759,Lumpy
20992,JAZZ HEARTS PURSE NOTEBOOK,4451,89.02,96.93833301725002,50,201048,201149,102,2.04,1.0889500451274996,Lumpy
20996,JAZZ HEARTS ADDRESS BOOK,3194,69.43478260869566,68.65004723601612,46,201048,201149,102,2.217391304347826,0.9886982382143836,Lumpy
20997,ROSE DU SUD CUSHION COVER ,59,2.95,2.0124611797498106,20,201116,201149,34,1.7,0.6821902304236646,Lumpy
20998,ROSE DU SUD OVEN GLOVE,174,4.833333333333333,3.798495942945237,36,201048,201141,94,2.611111111111111,0.7858957123334973,Lumpy
21000,ROSE DU SUD COSMETICS BAG,56,1.8064516129032258,7.989240075829948,31,201048,201149,102,3.2903225806451615,4.422615041977293,Lumpy
21001,ROSE DU SUD WASHBAG ,74,2.3870967741935485,1.994616410154071,31,201049,201149,101,3.2580645161290325,0.8355825501996784,Lumpy
21002,ROSE DU SUD DRAWSTRING BAG,125,5.9523809523809526,3.904819976339376,21,201048,201142,95,4.523809523809524,0.6560097560250151,Lumpy
21003,ROSE DU SUD CUSHION COVER,78,3.0,2.3151673805580453,26,201101,201149,49,1.8846153846153846,0.7717224601860151,Lumpy
21009,ETCHED GLASS STAR TREE DECORATION,2,1.0,0.0,2,201050,201051,2,1.0,0.0,Smooth
21012,ANTIQUE ALL GLASS CANDLESTICK,1168,22.46153846153846,22.68320752162445,52,201048,201149,102,1.9615384615384615,1.009868828017527,Lumpy
21014,SWISS CHALET TREE DECORATION ,1295,49.80769230769231,59.86319017945451,26,201048,201147,100,3.8461538461538463,1.201886443757388,Lumpy
21015,DARK BIRD HOUSE TREE DECORATION,1481,54.851851851851855,65.53959678269882,27,201048,201149,102,3.7777777777777777,1.1948474767946442,Lumpy
21025,SPACE FROG,174,7.565217391304348,6.556232891174639,23,201048,201149,102,4.434782608695652,0.8666284856150385,Lumpy
21026,SPACE OWL,258,9.923076923076923,9.826181667048811,26,201048,201149,102,3.923076923076923,0.9902353617956166,Lumpy
21027,NINJA RABBIT PINK,153,7.285714285714286,20.78495334885998,21,201048,201147,100,4.761904761904762,2.8528367341572523,Lumpy
21028,NINJA RABBIT BLACK,187,6.448275862068965,6.822160355868387,29,201049,201149,101,3.4827586206896552,1.0579820872737071,Lumpy
21030,SPACE CADET RED,141,7.833333333333333,7.500980328087319,18,201048,201147,100,5.555555555555555,0.9575719567771046,Lumpy
21031,SPACE CADET BLACK,53,3.7857142857142856,3.6831961753257274,14,201048,201146,99,7.071428571428571,0.9729197444256639,Lumpy
21032,SPACE CADET WHITE,98,5.764705882352941,5.66270045743091,17,201048,201148,101,5.9411764705882355,0.9823051813910763,Lumpy
21033,JUMBO BAG CHARLIE AND LOLA TOYS,1515,39.86842105263158,78.32129635229751,38,201048,201136,89,2.3421052631578947,1.9644945619718186,Lumpy
21034,REX CASH+CARRY JUMBO SHOPPER,1918,36.18867924528302,20.976228857166266,53,201048,201149,102,1.9245283018867925,0.5796351039780042,Lumpy
21035,SET/2 RED RETROSPOT TEA TOWELS ,2403,45.339622641509436,55.77459560803178,53,201048,201149,102,1.9245283018867925,1.230151297222507,Lumpy
21038,SET/4 MODERN VINTAGE COTTON NAPKINS,69,7.666666666666667,8.930285549745877,9,201048,201118,71,7.888888888888889,1.1648198543146795,Lumpy
21039,RED RETROSPOT SHOPPING BAG,511,11.883720930232558,18.628203530598668,43,201048,201149,102,2.372093023255814,1.5675396317333516,Lumpy
21041,RED RETROSPOT OVEN GLOVE DOUBLE,918,18.36,14.420450331217195,50,201048,201147,100,2.0,0.7854275779530063,Lumpy
21042,RED RETROSPOT APRON ,329,7.4772727272727275,5.95521517141434,44,201048,201149,102,2.3181818181818183,0.7964421505842887,Lumpy
21043,APRON MODERN VINTAGE COTTON,444,21.142857142857142,25.634519137845583,21,201050,201123,74,3.5238095238095237,1.2124434727359397,Lumpy
21051,RIBBONS PURSE ,405,17.608695652173914,50.85428303266892,23,201048,201149,102,4.434782608695652,2.888021011731815,Lumpy
21054,NURSE'S BAG SOFT TOY,41,2.05,8.469605098604998,20,201048,201146,99,4.95,4.13151468224634,Lumpy
21055,TOOL BOX SOFT TOY ,174,4.461538461538462,4.547099444736598,39,201048,201149,102,2.6153846153846154,1.0191774617513065,Lumpy
21056,DOCTOR'S BAG SOFT TOY,182,5.352941176470588,7.0876860905126895,34,201048,201149,102,3.0,1.3240732257001728,Lumpy
21058,PARTY INVITES WOODLAND,1145,24.361702127659573,37.64041856944814,47,201048,201149,102,2.1702127659574466,1.5450652163878276,Lumpy
21059,PARTY INVITES DINOSAURS,599,14.609756097560975,11.556119696464918,41,201048,201149,102,2.4878048780487805,0.7909864900752281,Lumpy
21060,PARTY INVITES BALLOON GIRL,405,10.945945945945946,8.123853580475032,37,201048,201149,102,2.7567567567567566,0.7421792159940153,Lumpy
21061,PARTY INVITES FOOTBALL,488,11.902439024390244,10.473311028630775,41,201048,201148,101,2.4634146341463414,0.8799298200284053,Lumpy
21062,PARTY INVITES SPACEMAN,539,13.820512820512821,9.79224127581519,39,201048,201148,101,2.58974358974359,0.7085295171740119,Lumpy
21063,PARTY INVITES JAZZ HEARTS,528,12.0,9.986036763028572,44,201048,201149,102,2.3181818181818183,0.8321697302523811,Lumpy
21064,BOOM BOX SPEAKER BOYS,301,10.033333333333333,18.023898566631747,30,201048,201149,102,3.4,1.7964018504948585,Lumpy
21065,BOOM BOX SPEAKER GIRLS,564,15.666666666666666,25.906425016641283,36,201048,201149,102,2.8333333333333335,1.6536015968068905,Lumpy
21066,VINTAGE RED MUG,691,20.323529411764707,73.7385720321976,34,201048,201148,101,2.9705882352941178,3.628236539934469,Lumpy
21067,VINTAGE RED TEATIME MUG,258,7.588235294117647,10.759400814281108,34,201048,201140,93,2.735294117647059,1.4179055336649522,Lumpy
21068,VINTAGE BILLBOARD LOVE/HATE MUG,1596,31.294117647058822,70.64171405554852,51,201048,201149,102,2.0,2.2573480055344453,Lumpy
21069,VINTAGE BILLBOARD TEA MUG,1255,40.483870967741936,124.44459837420075,31,201048,201133,86,2.774193548387097,3.0739303184065525,Lumpy
21070,VINTAGE BILLBOARD MUG ,1107,24.6,70.57439659356255,45,201048,201149,102,2.2666666666666666,2.868877910307421,Lumpy
21071,VINTAGE BILLBOARD DRINK ME MUG,908,19.73913043478261,32.63361238056294,46,201048,201144,97,2.108695652173913,1.6532446800725717,Lumpy
21078,SET/20 STRAWBERRY PAPER NAPKINS ,2573,58.47727272727273,68.65433763506816,44,201048,201141,94,2.1363636363636362,1.1740345339848421,Lumpy
21080,SET/20 RED RETROSPOT PAPER NAPKINS ,13195,248.96226415094338,127.76118982517448,53,201048,201149,102,1.9245283018867925,0.5131749193432549,Lumpy
21082,SET/20 FRUIT SALAD PAPER NAPKINS ,91,4.55,3.3320611607453077,20,201102,201126,25,1.25,0.732321134229738,Eratic
21084,SET/6 COLLAGE PAPER CUPS,2586,61.57142857142857,92.28749957820514,42,201101,201149,49,1.1666666666666667,1.4988689026622646,Eratic
21086,SET/6 RED SPOTTY PAPER CUPS,7137,134.66037735849056,101.75440708585218,53,201048,201149,102,1.9245283018867925,0.7556373231820325,Lumpy
21087,SET/6 POSIES PAPER CUPS,128,16.0,16.61324772583615,8,201105,201116,12,1.5,1.0383279828647594,Lumpy
21088,SET/6 FRUIT SALAD PAPER CUPS,1666,42.717948717948715,68.22676921697798,39,201101,201149,49,1.2564102564102564,1.597145257780397,Eratic
21089,damaged,226,13.294117647058824,11.820346366976484,17,201049,201138,90,5.294117647058823,0.8891410984008858,Lumpy
21090,SET/6 COLLAGE PAPER PLATES,2193,47.67391304347826,84.34507279235595,46,201048,201149,102,2.217391304347826,1.7692080932277128,Lumpy
21094,SET/6 RED SPOTTY PAPER PLATES,8758,165.24528301886792,107.82016823973744,53,201048,201149,102,1.9245283018867925,0.6524856036430788,Lumpy
21095,SET/6 POSIES PAPER PLATES,180,16.363636363636363,16.274352382031843,11,201048,201124,77,7.0,0.9945437566797237,Lumpy
21096,SET/6 FRUIT SALAD  PAPER PLATES,1259,34.97222222222222,53.7919197921085,36,201101,201149,49,1.3611111111111112,1.5381327343255806,Lumpy
21098,CHRISTMAS TOILET ROLL,3459,104.81818181818181,179.4166684260158,33,201048,201149,102,3.090909090909091,1.7116941480365775,Lumpy
21100,Damaged,59,4.538461538461538,6.424113228238647,13,201048,201115,68,5.230769230769231,1.4154825757136003,Lumpy
21106,CREAM SLICE FLANNEL CHOCOLATE SPOT ,237,7.9,8.69938563030905,30,201048,201148,101,3.3666666666666667,1.1011880544695,Lumpy
21107,CREAM SLICE FLANNEL PINK SPOT ,904,22.6,46.08175566455997,40,201048,201149,102,2.55,2.03901573736991,Lumpy
21108,FAIRY CAKE FLANNEL ASSORTED COLOUR,7103,144.9591836734694,469.8947559109945,49,201048,201149,102,2.0816326530612246,3.2415659636264578,Lumpy
21109,LARGE CAKE TOWEL CHOCOLATE SPOTS,889,27.78125,49.840865714404394,32,201048,201149,102,3.1875,1.7940469098548264,Lumpy
21110,LARGE CAKE TOWEL PINK SPOTS,953,23.825,63.45395564643301,40,201048,201148,101,2.525,2.663334969420063,Lumpy
21111,"SWISS ROLL TOWEL, CHOCOLATE  SPOTS",901,30.033333333333335,47.361764975655156,30,201048,201149,102,3.4,1.5769733066255878,Lumpy
21112,SWISS ROLL TOWEL PINK  SPOTS,1359,42.46875,71.56904375631652,32,201048,201149,102,3.1875,1.6852166300236413,Lumpy
21114,LAVENDER SCENTED FABRIC HEART,1356,28.25,18.17819596413897,48,201048,201148,101,2.1041666666666665,0.6434759633323529,Lumpy
21115,ROSE CARAVAN DOORSTOP,566,11.32,27.691772888608735,50,201048,201149,102,2.04,2.4462696898064253,Lumpy
21116,OWL DOORSTOP,674,12.961538461538462,13.387089974258178,52,201048,201149,102,1.9615384615384615,1.0328318674501857,Lumpy
21117,BLOND DOLL DOORSTOP,115,9.583333333333334,4.907477288111819,12,201102,201147,46,3.8333333333333335,0.5120845865855811,Lumpy
21121,SET/10 RED POLKADOT PARTY CANDLES,6538,123.35849056603773,107.25115999724532,53,201048,201149,102,1.9245283018867925,0.8694266564475378,Lumpy
21122,SET/10 PINK POLKADOT PARTY CANDLES,5282,101.57692307692308,95.00677915004042,52,201048,201149,102,1.9615384615384615,0.9353185376376565,Lumpy
21123,SET/10 IVORY POLKADOT PARTY CANDLES,1121,24.369565217391305,20.784993192902075,46,201048,201149,102,2.217391304347826,0.8529078384241707,Lumpy
21124,SET/10 BLUE POLKADOT PARTY CANDLES,3966,76.26923076923077,76.11758586442461,52,201048,201149,102,1.9615384615384615,0.998011715822007,Lumpy
21125,SET 6 FOOTBALL CELEBRATION CANDLES,658,15.666666666666666,13.70537844694497,42,201048,201149,102,2.4285714285714284,0.87481139023053,Lumpy
21126,SET OF 6 GIRLS CELEBRATION CANDLES,593,12.891304347826088,9.004266299605034,46,201048,201149,102,2.217391304347826,0.6984759692779621,Lumpy
21128,GOLD FISHING GNOME,68,2.6153846153846154,2.1180542594923875,26,201048,201149,102,3.923076923076923,0.8098442756882658,Lumpy
